Name,ID,Works API URL,Works Count,H-Index,Country Code
Esin Durmus,https://openalex.org/A5001994692,https://api.openalex.org/works?filter=author.id:A5001994692,56,21,US
Kristina Gligorić,https://openalex.org/A5031039880,https://api.openalex.org/works?filter=author.id:A5031039880,52,9,US
Lucia Zheng,https://openalex.org/A5052391231,https://api.openalex.org/works?filter=author.id:A5052391231,9,6,US
Myra Cheng,https://openalex.org/A5012939002,https://api.openalex.org/works?filter=author.id:A5012939002,22,7,
Chirag Mahapatra,https://openalex.org/A5069479535,https://api.openalex.org/works?filter=author.id:A5069479535,2,0,N/A
Riley Tucker,https://openalex.org/A5084047654,https://api.openalex.org/works?filter=author.id:A5084047654,109,15,US
Sam J. Maglio,https://openalex.org/A5038991027,https://api.openalex.org/works?filter=author.id:A5038991027,70,21,CA
Yiran Zhang,https://openalex.org/A5048798692,https://api.openalex.org/works?filter=author.id:A5048798692,4,2,US
Hyo‐Min Jang,https://openalex.org/A5113858426,https://api.openalex.org/works?filter=author.id:A5113858426,18,12,KR
Jungsik Choi,https://openalex.org/A5074392155,https://api.openalex.org/works?filter=author.id:A5074392155,188,22,KR
Minje Choi,https://openalex.org/A5015755413,https://api.openalex.org/works?filter=author.id:A5015755413,20,8,KR
Anqi Shao,https://openalex.org/A5115594465,https://api.openalex.org/works?filter=author.id:A5115594465,16,4,US
Dhruv Gupta,https://openalex.org/A5101456958,https://api.openalex.org/works?filter=author.id:A5101456958,55,9,IN
Heysung Lee,https://openalex.org/A5000373924,https://api.openalex.org/works?filter=author.id:A5000373924,8,3,US
Ji‐Soo Kim,https://openalex.org/A5100391612,https://api.openalex.org/works?filter=author.id:A5100391612,544,47,KR
Kaiping Chen,https://openalex.org/A5071349842,https://api.openalex.org/works?filter=author.id:A5071349842,68,16,US
Sijia Yang,https://openalex.org/A5027112658,https://api.openalex.org/works?filter=author.id:A5027112658,75,16,CN
Xining Liao,https://openalex.org/A5045405023,https://api.openalex.org/works?filter=author.id:A5045405023,5,4,CN
Yoo Ji Suh,https://openalex.org/A5089178335,https://api.openalex.org/works?filter=author.id:A5089178335,7,4,US
Yun‐Shiuan Chuang,https://openalex.org/A5055036876,https://api.openalex.org/works?filter=author.id:A5055036876,49,11,TW
Zening Duan,https://openalex.org/A5066924384,https://api.openalex.org/works?filter=author.id:A5066924384,8,5,US
Chhandak Bagchi,https://openalex.org/A5072564674,https://api.openalex.org/works?filter=author.id:A5072564674,8,2,US
Eric Malmi,https://openalex.org/A5046542764,https://api.openalex.org/works?filter=author.id:A5046542764,84,21,CH
Przemyslaw A. Grabowicz,https://openalex.org/A5063837575,https://api.openalex.org/works?filter=author.id:A5063837575,53,13,US
Anne-Marie Nußberger,https://openalex.org/A5086655976,https://api.openalex.org/works?filter=author.id:A5086655976,23,8,GB
Levin Brinkmann,https://openalex.org/A5047413956,https://api.openalex.org/works?filter=author.id:A5047413956,7,3,DE
Sara Bonati,https://openalex.org/A5068201653,https://api.openalex.org/works?filter=author.id:A5068201653,42,7,IT
Valerii Chirkov,https://openalex.org/A5000013234,https://api.openalex.org/works?filter=author.id:A5000013234,6,3,DE
Zheng Xiang,https://openalex.org/A5084195072,https://api.openalex.org/works?filter=author.id:A5084195072,197,42,CN
Chaoqun Ni,https://openalex.org/A5022747234,https://api.openalex.org/works?filter=author.id:A5022747234,63,19,US
Bedoor AlShebli,https://openalex.org/A5036868218,https://api.openalex.org/works?filter=author.id:A5036868218,36,13,AE
Petter Holme,https://openalex.org/A5079517520,https://api.openalex.org/works?filter=author.id:A5079517520,271,52,FI
Guoqing Guan,https://openalex.org/A5014658095,https://api.openalex.org/works?filter=author.id:A5014658095,624,75,JP
Shahan Ali Memon,https://openalex.org/A5088248579,https://api.openalex.org/works?filter=author.id:A5088248579,30,7,US
Yueran Duan,https://openalex.org/A5043371507,https://api.openalex.org/works?filter=author.id:A5043371507,10,2,CN
Charles Axelsson,https://openalex.org/A5039940068,https://api.openalex.org/works?filter=author.id:A5039940068,4,4,IT
Fernando Chirigati,https://openalex.org/A5042920909,https://api.openalex.org/works?filter=author.id:A5042920909,90,16,US
Arunas Radzvilavicius,https://openalex.org/A5101925935,https://api.openalex.org/works?filter=author.id:A5101925935,21,5,NO
Mary Elizabeth Sutherland,https://openalex.org/A5028165426,https://api.openalex.org/works?filter=author.id:A5028165426,36,7,CL
Sebastián Felipe Villamizar-Santamaría,https://openalex.org/A5089352715,https://api.openalex.org/works?filter=author.id:A5089352715,20,4,US
Almog Simchon,https://openalex.org/A5031514121,https://api.openalex.org/works?filter=author.id:A5031514121,43,9,IL
Fabio Carrella,https://openalex.org/A5012811021,https://api.openalex.org/works?filter=author.id:A5012811021,15,3,GB
M. C. Edwards,https://openalex.org/A5005687694,https://api.openalex.org/works?filter=author.id:A5005687694,85,39,NZ
Cameron Martel,https://openalex.org/A5082698243,https://api.openalex.org/works?filter=author.id:A5082698243,46,15,US
Rahul Bhui,https://openalex.org/A5034490805,https://api.openalex.org/works?filter=author.id:A5034490805,43,11,US
Reed Orchinik,https://openalex.org/A5015843011,https://api.openalex.org/works?filter=author.id:A5015843011,13,3,US
Aaron Nichols,https://openalex.org/A5089395967,https://api.openalex.org/works?filter=author.id:A5089395967,10,2,US
Marshall Van Alstyne,https://openalex.org/A5086112254,https://api.openalex.org/works?filter=author.id:A5086112254,172,42,US
Nina Mažar,https://openalex.org/A5079358020,https://api.openalex.org/works?filter=author.id:A5079358020,135,26,US
Dilrukshi Gamage,https://openalex.org/A5079213654,https://api.openalex.org/works?filter=author.id:A5079213654,50,14,JP
Matthew Haruyama,https://openalex.org/A5044261825,https://api.openalex.org/works?filter=author.id:A5044261825,3,0,JP
Tasuku Igarashi,https://openalex.org/A5020702662,https://api.openalex.org/works?filter=author.id:A5020702662,80,12,JP
Munjung Kim,https://openalex.org/A5013327023,https://api.openalex.org/works?filter=author.id:A5013327023,4,1,US
Sadamori Kojaku,https://openalex.org/A5087795032,https://api.openalex.org/works?filter=author.id:A5087795032,34,10,US
Alina Herderich,https://openalex.org/A5017332030,https://api.openalex.org/works?filter=author.id:A5017332030,9,3,AT
H. Harald Freudenthaler,https://openalex.org/A5083062158,https://api.openalex.org/works?filter=author.id:A5083062158,48,24,AT
Kathrin Zippel,https://openalex.org/A5075518230,https://api.openalex.org/works?filter=author.id:A5075518230,55,14,DE
Lewis S. Nelson,https://openalex.org/A5089181636,https://api.openalex.org/works?filter=author.id:A5089181636,930,62,US
Steven Lauterwasser,https://openalex.org/A5098732389,https://api.openalex.org/works?filter=author.id:A5098732389,1,0,US
Francisco Barreras,https://openalex.org/A5039966234,https://api.openalex.org/works?filter=author.id:A5039966234,24,3,US
Thomas H. Li,https://openalex.org/A5103873055,https://api.openalex.org/works?filter=author.id:A5103873055,58,16,CN
Alexander Furnas,https://openalex.org/A5037451955,https://api.openalex.org/works?filter=author.id:A5037451955,51,6,US
Dashun Wang,https://openalex.org/A5002041772,https://api.openalex.org/works?filter=author.id:A5002041772,158,34,US
Timothy M. LaPira,https://openalex.org/A5073754797,https://api.openalex.org/works?filter=author.id:A5073754797,29,12,US
Jonathan Nagler,https://openalex.org/A5032538899,https://api.openalex.org/works?filter=author.id:A5032538899,355,44,US
Joshua A. Tucker,https://openalex.org/A5072046918,https://api.openalex.org/works?filter=author.id:A5072046918,407,57,US
Tiago Ventura,https://openalex.org/A5085986638,https://api.openalex.org/works?filter=author.id:A5085986638,52,9,US
Samuel V. Scarpino,https://openalex.org/A5026230453,https://api.openalex.org/works?filter=author.id:A5026230453,166,41,US
Sharaj Kunjar,https://openalex.org/A5072971093,https://api.openalex.org/works?filter=author.id:A5072971093,2,1,DE
Anoop Chawla,https://openalex.org/A5058033902,https://api.openalex.org/works?filter=author.id:A5058033902,154,17,IN
Juniper Lovato,https://openalex.org/A5073688320,https://api.openalex.org/works?filter=author.id:A5073688320,20,4,US
Laurent Hébert‐Dufresne,https://openalex.org/A5035455593,https://api.openalex.org/works?filter=author.id:A5035455593,204,31,US
Sam Zhang,https://openalex.org/A5061970875,https://api.openalex.org/works?filter=author.id:A5061970875,646,68,CN
B.W. McBride,https://openalex.org/A5063436262,https://api.openalex.org/works?filter=author.id:A5063436262,298,61,US
Doug Beeferman,https://openalex.org/A5064910304,https://api.openalex.org/works?filter=author.id:A5064910304,40,12,US
Nabeel Gillani,https://openalex.org/A5015797850,https://api.openalex.org/works?filter=author.id:A5015797850,37,10,US
Tyler Simko,https://openalex.org/A5003660402,https://api.openalex.org/works?filter=author.id:A5003660402,88,7,US
Guillaume Moinard,https://openalex.org/A5093895487,https://api.openalex.org/works?filter=author.id:A5093895487,2,1,FR
Matthieu Latapy,https://openalex.org/A5031952531,https://api.openalex.org/works?filter=author.id:A5031952531,209,30,FR
Elham Shamloo Aghakhani,https://openalex.org/A5092972999,https://api.openalex.org/works?filter=author.id:A5092972999,1,1,IR
Ellen W. McGinnis,https://openalex.org/A5045202621,https://api.openalex.org/works?filter=author.id:A5045202621,67,12,US
Jennifer F. Ha,https://openalex.org/A5075885830,https://api.openalex.org/works?filter=author.id:A5075885830,97,14,AU
Johanna Hidalgo,https://openalex.org/A5040094911,https://api.openalex.org/works?filter=author.id:A5040094911,13,3,US
Jordan Llorin,https://openalex.org/A5092887068,https://api.openalex.org/works?filter=author.id:A5092887068,9,2,US
Julia Kim‐Cohen,https://openalex.org/A5040399099,https://api.openalex.org/works?filter=author.id:A5040399099,30,26,US
Kathryn Stanton,https://openalex.org/A5017229269,https://api.openalex.org/works?filter=author.id:A5017229269,10,2,US
Matthew A. Price,https://openalex.org/A5014041950,https://api.openalex.org/works?filter=author.id:A5014041950,336,42,US
Ryan S. McGinnis,https://openalex.org/A5006991081,https://api.openalex.org/works?filter=author.id:A5006991081,129,27,US
Taylor H. Ricketts,https://openalex.org/A5009887999,https://api.openalex.org/works?filter=author.id:A5009887999,233,72,US
Yoshi Meke Bird,https://openalex.org/A5007178020,https://api.openalex.org/works?filter=author.id:A5007178020,2,1,N/A
Cassandra Overney,https://openalex.org/A5021170243,https://api.openalex.org/works?filter=author.id:A5021170243,11,4,US
Diyi Yang,https://openalex.org/A5089413311,https://api.openalex.org/works?filter=author.id:A5089413311,321,42,US
Hang Jiang,https://openalex.org/A5045331047,https://api.openalex.org/works?filter=author.id:A5045331047,138,26,CN
Jad Kabbara,https://openalex.org/A5026429870,https://api.openalex.org/works?filter=author.id:A5026429870,29,4,US
Nanxi Liu,https://openalex.org/A5028670112,https://api.openalex.org/works?filter=author.id:A5028670112,5,3,CN
Zhang Ru-kun,https://openalex.org/A5065017215,https://api.openalex.org/works?filter=author.id:A5065017215,19,3,CN
Pu Yan,https://openalex.org/A5100600513,https://api.openalex.org/works?filter=author.id:A5100600513,41,25,CN
Ralph Schroeder,https://openalex.org/A5067625837,https://api.openalex.org/works?filter=author.id:A5067625837,285,45,GB
Peng Geng,https://openalex.org/A5068831099,https://api.openalex.org/works?filter=author.id:A5068831099,1029,65,CN
Huilian Sophie Qiu,https://openalex.org/A5065212478,https://api.openalex.org/works?filter=author.id:A5065212478,21,6,US
Jiaqi Wang,https://openalex.org/A5029762841,https://api.openalex.org/works?filter=author.id:A5029762841,3040,80,CN
Dan Svirsky,https://openalex.org/A5056889621,https://api.openalex.org/works?filter=author.id:A5056889621,16,5,US
Neil Sehgal,https://openalex.org/A5038367813,https://api.openalex.org/works?filter=author.id:A5038367813,34,13,US
C. E. Manning,https://openalex.org/A5048828311,https://api.openalex.org/works?filter=author.id:A5048828311,420,67,US
WILLIAM SCHULZ,https://openalex.org/A5108156362,https://api.openalex.org/works?filter=author.id:A5108156362,198,5,US
Anoushka Kiyawat,https://openalex.org/A5033297158,https://api.openalex.org/works?filter=author.id:A5033297158,5,1,US
Colin F. Camerer,https://openalex.org/A5024087833,https://api.openalex.org/works?filter=author.id:A5024087833,498,116,US
Alex McAvoy,https://openalex.org/A5089055856,https://api.openalex.org/works?filter=author.id:A5089055856,50,16,US
Mark Lovett,https://openalex.org/A5070124321,https://api.openalex.org/works?filter=author.id:A5070124321,3,2,US
Moh Hosseinioun,https://openalex.org/A5008307390,https://api.openalex.org/works?filter=author.id:A5008307390,2,1,CA
Jason W. Burton,https://openalex.org/A5070346701,https://api.openalex.org/works?filter=author.id:A5070346701,17,5,DK
Ryan Whalen,https://openalex.org/A5044470378,https://api.openalex.org/works?filter=author.id:A5044470378,57,9,HK
Sourav Medya,https://openalex.org/A5049055881,https://api.openalex.org/works?filter=author.id:A5049055881,70,10,US
Tara Sowrirajan,https://openalex.org/A5005262703,https://api.openalex.org/works?filter=author.id:A5005262703,6,3,US
Chun Yang,https://openalex.org/A5021273972,https://api.openalex.org/works?filter=author.id:A5021273972,794,70,CN
Douglas Guilbeault,https://openalex.org/A5036032919,https://api.openalex.org/works?filter=author.id:A5036032919,44,12,US
Spencer Caplan,https://openalex.org/A5028851796,https://api.openalex.org/works?filter=author.id:A5028851796,18,4,US
G. Christopher Wood,https://openalex.org/A5091280671,https://api.openalex.org/works?filter=author.id:A5091280671,210,36,US
Gerard Torrats‐Espinosa,https://openalex.org/A5004855746,https://api.openalex.org/works?filter=author.id:A5004855746,23,9,US
Samuel Thomas Donahue,https://openalex.org/A5074144967,https://api.openalex.org/works?filter=author.id:A5074144967,3,2,US
Ariadna Albors-Zumel,https://openalex.org/A5037596301,https://api.openalex.org/works?filter=author.id:A5037596301,1,0,N/A
Gian Maria Campedelli,https://openalex.org/A5023509726,https://api.openalex.org/works?filter=author.id:A5023509726,65,12,IT
Giuseppe Veltri,https://openalex.org/A5017025292,https://api.openalex.org/works?filter=author.id:A5017025292,402,28,IT
Michele Tizzoni,https://openalex.org/A5059787882,https://api.openalex.org/works?filter=author.id:A5059787882,115,30,IT
Matteo Mazzamurro,https://openalex.org/A5015237956,https://api.openalex.org/works?filter=author.id:A5015237956,10,2,GB
Alberto Acerbi,https://openalex.org/A5033831688,https://api.openalex.org/works?filter=author.id:A5033831688,163,29,IT
JF Bonnefon,https://openalex.org/A5039792659,https://api.openalex.org/works?filter=author.id:A5039792659,1,0,N/A
Joel Z. Leibo,https://openalex.org/A5054808675,https://api.openalex.org/works?filter=author.id:A5054808675,185,40,GB
Jonathan Stray,https://openalex.org/A5075221940,https://api.openalex.org/works?filter=author.id:A5075221940,34,10,US
Joseph Henrich,https://openalex.org/A5034266052,https://api.openalex.org/works?filter=author.id:A5034266052,1401,94,US
Pierre‐Yves Oudeyer,https://openalex.org/A5112309835,https://api.openalex.org/works?filter=author.id:A5112309835,332,41,FR
Richard McElreath,https://openalex.org/A5051794103,https://api.openalex.org/works?filter=author.id:A5051794103,259,54,DE
Attila Varga,https://openalex.org/A5065544460,https://api.openalex.org/works?filter=author.id:A5065544460,211,30,HU
Carsten Jung,https://openalex.org/A5061483468,https://api.openalex.org/works?filter=author.id:A5061483468,22,7,GB
Dawei Wang,https://openalex.org/A5100445442,https://api.openalex.org/works?filter=author.id:A5100445442,673,92,CN
Rodrigo Dorantes-Gilardi,https://openalex.org/A5008880747,https://api.openalex.org/works?filter=author.id:A5008880747,16,6,MX
Yixuan Liu,https://openalex.org/A5100746010,https://api.openalex.org/works?filter=author.id:A5100746010,218,29,CN
Rebekah Tromble,https://openalex.org/A5008452854,https://api.openalex.org/works?filter=author.id:A5008452854,51,16,US
Talia Stroud,https://openalex.org/A5099509706,https://api.openalex.org/works?filter=author.id:A5099509706,1,0,N/A
Libby Hemphill,https://openalex.org/A5077179813,https://api.openalex.org/works?filter=author.id:A5077179813,143,19,US
Kiho Park,https://openalex.org/A5100725709,https://api.openalex.org/works?filter=author.id:A5100725709,105,23,KR
Sean O’Hagan,https://openalex.org/A5067902287,https://api.openalex.org/works?filter=author.id:A5067902287,37,9,CA
Aaron J. Schein,https://openalex.org/A5053043999,https://api.openalex.org/works?filter=author.id:A5053043999,19,16,US
Homa Hosseinmardi,https://openalex.org/A5011168888,https://api.openalex.org/works?filter=author.id:A5011168888,21,12,US
Upasana Dutta,https://openalex.org/A5077807993,https://api.openalex.org/works?filter=author.id:A5077807993,2,1,N/A
Neil Malhotra,https://openalex.org/A5033090175,https://api.openalex.org/works?filter=author.id:A5033090175,350,47,US
Hugo Subtil,https://openalex.org/A5031702972,https://api.openalex.org/works?filter=author.id:A5031702972,4,1,US
Flora Böwing,https://openalex.org/A5107454052,https://api.openalex.org/works?filter=author.id:A5107454052,1,0,N/A
Patrick Gildersleve,https://openalex.org/A5070221432,https://api.openalex.org/works?filter=author.id:A5070221432,13,5,GB
Baird Howland,https://openalex.org/A5033543507,https://api.openalex.org/works?filter=author.id:A5033543507,6,4,US
Rajvardhan Oak,https://openalex.org/A5001097796,https://api.openalex.org/works?filter=author.id:A5001097796,27,11,US
Muhammad Shafiq,https://openalex.org/A5100771200,https://api.openalex.org/works?filter=author.id:A5100771200,396,49,PK
Felix Schmidt,https://openalex.org/A5057871177,https://api.openalex.org/works?filter=author.id:A5057871177,97,30,DE
Frank Mangold,https://openalex.org/A5017437256,https://api.openalex.org/works?filter=author.id:A5017437256,31,7,DE
Sebastian Stier,https://openalex.org/A5040957572,https://api.openalex.org/works?filter=author.id:A5040957572,107,25,DE
Paul A. Davis,https://openalex.org/A5028184419,https://api.openalex.org/works?filter=author.id:A5028184419,281,61,US
Tom R. Leppard,https://openalex.org/A5042539788,https://api.openalex.org/works?filter=author.id:A5042539788,8,2,US
Xiaoqin Yan,https://openalex.org/A5033136366,https://api.openalex.org/works?filter=author.id:A5033136366,100,40,CN
Honglin Bao,https://openalex.org/A5058226478,https://api.openalex.org/works?filter=author.id:A5058226478,12,4,US
Min Wang,https://openalex.org/A5100340951,https://api.openalex.org/works?filter=author.id:A5100340951,316,27,US
Shuyan Zhan,https://openalex.org/A5102624520,https://api.openalex.org/works?filter=author.id:A5102624520,3,2,N/A
Y. K. Huang,https://openalex.org/A5083330656,https://api.openalex.org/works?filter=author.id:A5083330656,118,33,NL
Khushang Zilesh Zaveri,https://openalex.org/A5093974030,https://api.openalex.org/works?filter=author.id:A5093974030,1,1,N/A
Lyle Ungar,https://openalex.org/A5044944954,https://api.openalex.org/works?filter=author.id:A5044944954,629,83,US
Shreya Havaldar,https://openalex.org/A5024378198,https://api.openalex.org/works?filter=author.id:A5024378198,21,8,US
Soumna Nema,https://openalex.org/A5093974031,https://api.openalex.org/works?filter=author.id:A5093974031,1,1,N/A
Jiayi Zhu,https://openalex.org/A5101776956,https://api.openalex.org/works?filter=author.id:A5101776956,144,28,CN
Zituo Wang,https://openalex.org/A5026128402,https://api.openalex.org/works?filter=author.id:A5026128402,7,4,US
Kazuki Fujikawa,https://openalex.org/A5015623077,https://api.openalex.org/works?filter=author.id:A5015623077,9,5,JP
R. Adachi,https://openalex.org/A5034758042,https://api.openalex.org/works?filter=author.id:A5034758042,143,10,CA
Ryo Sasaki,https://openalex.org/A5016665259,https://api.openalex.org/works?filter=author.id:A5016665259,201,22,JP
Kevin Zheng Zhou,https://openalex.org/A5110749191,https://api.openalex.org/works?filter=author.id:A5110749191,170,51,HK
Ryan McGrady,https://openalex.org/A5065387784,https://api.openalex.org/works?filter=author.id:A5065387784,12,5,US
Abigail Z. Jacobs,https://openalex.org/A5045620226,https://api.openalex.org/works?filter=author.id:A5045620226,39,11,US
Meera J. Desai,https://openalex.org/A5114125504,https://api.openalex.org/works?filter=author.id:A5114125504,12,9,US
Chung‐hong Chan,https://openalex.org/A5049119318,https://api.openalex.org/works?filter=author.id:A5049119318,100,19,DE
Nathan TeBlunthuis,https://openalex.org/A5010564893,https://api.openalex.org/works?filter=author.id:A5010564893,53,6,US
Valerie Hase,https://openalex.org/A5067073060,https://api.openalex.org/works?filter=author.id:A5067073060,46,10,DE
Liwei Shen,https://openalex.org/A5050704425,https://api.openalex.org/works?filter=author.id:A5050704425,50,15,CN
Luhang Sun,https://openalex.org/A5012591331,https://api.openalex.org/works?filter=author.id:A5012591331,10,4,US
Shanglin Yang,https://openalex.org/A5005442951,https://api.openalex.org/works?filter=author.id:A5005442951,60,9,CN
Yibing Sun,https://openalex.org/A5009715573,https://api.openalex.org/works?filter=author.id:A5009715573,17,9,CN
Swapneel S Mehta,https://openalex.org/A5113057237,https://api.openalex.org/works?filter=author.id:A5113057237,1,0,N/A
Yang Zou,https://openalex.org/A5037009852,https://api.openalex.org/works?filter=author.id:A5037009852,97,38,CN
Joseph B. Olson,https://openalex.org/A5055835272,https://api.openalex.org/works?filter=author.id:A5055835272,109,24,US
Kang Xu,https://openalex.org/A5100440745,https://api.openalex.org/works?filter=author.id:A5100440745,1811,137,CN
Zhijian Zheng,https://openalex.org/A5110448998,https://api.openalex.org/works?filter=author.id:A5110448998,14,8,CN
Christopher Graziul,https://openalex.org/A5053878379,https://api.openalex.org/works?filter=author.id:A5053878379,19,5,US
Anastasia Karpova,https://openalex.org/A5072436705,https://api.openalex.org/works?filter=author.id:A5072436705,8,2,N/A
Artem Kuriksha,https://openalex.org/A5025112887,https://api.openalex.org/works?filter=author.id:A5025112887,5,2,US
Peter Meylakhs,https://openalex.org/A5046955571,https://api.openalex.org/works?filter=author.id:A5046955571,33,12,RU
Priyanka Goonetilleke,https://openalex.org/A5061941192,https://api.openalex.org/works?filter=author.id:A5061941192,5,2,US
Paul Bouchaud,https://openalex.org/A5027021407,https://api.openalex.org/works?filter=author.id:A5027021407,14,3,
Richard J. Timpone,https://openalex.org/A5029946497,https://api.openalex.org/works?filter=author.id:A5029946497,18,12,US
Yong Yang,https://openalex.org/A5101710557,https://api.openalex.org/works?filter=author.id:A5101710557,75,17,CN
Bella Struminskaya,https://openalex.org/A5059953820,https://api.openalex.org/works?filter=author.id:A5059953820,55,11,NL
Heleen J. Janssen,https://openalex.org/A5006910348,https://api.openalex.org/works?filter=author.id:A5006910348,42,13,NL
Laura Boeschoten,https://openalex.org/A5021589283,https://api.openalex.org/works?filter=author.id:A5021589283,44,8,NL
Niek C. de Schipper,https://openalex.org/A5037923102,https://api.openalex.org/works?filter=author.id:A5037923102,11,5,NL
Theo Araujo,https://openalex.org/A5044033735,https://api.openalex.org/works?filter=author.id:A5044033735,111,26,NL
Henrik Olsson,https://openalex.org/A5016057473,https://api.openalex.org/works?filter=author.id:A5016057473,203,36,SE
Mirta Galešić,https://openalex.org/A5071165387,https://api.openalex.org/works?filter=author.id:A5071165387,192,44,AT
Jennifer D. Allen,https://openalex.org/A5027729234,https://api.openalex.org/works?filter=author.id:A5027729234,152,44,US
Huimin Xu,https://openalex.org/A5100652499,https://api.openalex.org/works?filter=author.id:A5100652499,322,41,CN
Ying Ding,https://openalex.org/A5047170063,https://api.openalex.org/works?filter=author.id:A5047170063,742,63,US
Laura Fürsich,https://openalex.org/A5094065676,https://api.openalex.org/works?filter=author.id:A5094065676,1,0,SE
Sarah Valdez,https://openalex.org/A5102780534,https://api.openalex.org/works?filter=author.id:A5102780534,145,10,AE
Rakesh K. Chandra,https://openalex.org/A5101759433,https://api.openalex.org/works?filter=author.id:A5101759433,430,61,US
Sanjay Kairam,https://openalex.org/A5039712245,https://api.openalex.org/works?filter=author.id:A5039712245,25,13,US
Tessa Masis,https://openalex.org/A5071958088,https://api.openalex.org/works?filter=author.id:A5071958088,2,1,N/A
Carl Colglazier,https://openalex.org/A5091610280,https://api.openalex.org/works?filter=author.id:A5091610280,4,1,US
David H. Van Thiel,https://openalex.org/A5101621295,https://api.openalex.org/works?filter=author.id:A5101621295,590,76,US
Evan Williams,https://openalex.org/A5050222178,https://api.openalex.org/works?filter=author.id:A5050222178,24,6,US
Jeffrey T. Hancock,https://openalex.org/A5045528962,https://api.openalex.org/works?filter=author.id:A5045528962,330,67,US
Renée DiResta,https://openalex.org/A5067816317,https://api.openalex.org/works?filter=author.id:A5067816317,54,15,US
Ronald E. Robertson,https://openalex.org/A5073774344,https://api.openalex.org/works?filter=author.id:A5073774344,52,19,US
Shelby Grossman,https://openalex.org/A5030406488,https://api.openalex.org/works?filter=author.id:A5030406488,77,8,US
Daria Kravets,https://openalex.org/A5078228552,https://api.openalex.org/works?filter=author.id:A5078228552,9,3,DE
Sofia Eleni Spatharioti,https://openalex.org/A5027180117,https://api.openalex.org/works?filter=author.id:A5027180117,15,3,US
Tristram J. Alexander,https://openalex.org/A5057805246,https://api.openalex.org/works?filter=author.id:A5057805246,113,25,AU
Daniel Matter,https://openalex.org/A5073734735,https://api.openalex.org/works?filter=author.id:A5073734735,30,8,DE
Jürgen Pfeffer,https://openalex.org/A5030571651,https://api.openalex.org/works?filter=author.id:A5030571651,183,26,DE
Yilun Liu,https://openalex.org/A5100669855,https://api.openalex.org/works?filter=author.id:A5100669855,201,36,CN
Benjamin Manning,https://openalex.org/A5012908746,https://api.openalex.org/works?filter=author.id:A5012908746,10,4,US
John J. Horton,https://openalex.org/A5077125314,https://api.openalex.org/works?filter=author.id:A5077125314,119,26,US
Kehang Zhu,https://openalex.org/A5020614234,https://api.openalex.org/works?filter=author.id:A5020614234,9,3,US
John O’Brien,https://openalex.org/A5113596962,https://api.openalex.org/works?filter=author.id:A5113596962,286,33,IE
Davide Longo,https://openalex.org/A5069298278,https://api.openalex.org/works?filter=author.id:A5069298278,10,4,GB
Ivano Bison,https://openalex.org/A5069671758,https://api.openalex.org/works?filter=author.id:A5069671758,43,12,IT
Nicolò Alessandro Girardini,https://openalex.org/A5092189548,https://api.openalex.org/works?filter=author.id:A5092189548,4,0,IT
Leon Assaad,https://openalex.org/A5093285904,https://api.openalex.org/works?filter=author.id:A5093285904,1,1,N/A
Ivan Smirnov,https://openalex.org/A5107856338,https://api.openalex.org/works?filter=author.id:A5107856338,82,36,US
Martin Hilbert,https://openalex.org/A5050101991,https://api.openalex.org/works?filter=author.id:A5050101991,159,26,US
Pablo M. Flores,https://openalex.org/A5056524083,https://api.openalex.org/works?filter=author.id:A5056524083,8,3,US
Susan T. Fiske,https://openalex.org/A5080791781,https://api.openalex.org/works?filter=author.id:A5080791781,589,123,US
H. Christina Fan,https://openalex.org/A5113325281,https://api.openalex.org/works?filter=author.id:A5113325281,21,13,US
Yair Rubinstein,https://openalex.org/A5002658913,https://api.openalex.org/works?filter=author.id:A5002658913,7,4,IL
Seulki Kang,https://openalex.org/A5017748876,https://api.openalex.org/works?filter=author.id:A5017748876,19,12,KR
Rajesh Sagar,https://openalex.org/A5007254252,https://api.openalex.org/works?filter=author.id:A5007254252,556,84,IN
Luca Pappalardo,https://openalex.org/A5068819495,https://api.openalex.org/works?filter=author.id:A5068819495,173,32,IT
Sebastiano Bontorin,https://openalex.org/A5067206551,https://api.openalex.org/works?filter=author.id:A5067206551,11,3,IT
A Israeli,https://openalex.org/A5068763840,https://api.openalex.org/works?filter=author.id:A5068763840,108,19,IL
Oren Tsur,https://openalex.org/A5011919726,https://api.openalex.org/works?filter=author.id:A5011919726,60,15,IL
James Holehouse,https://openalex.org/A5070656514,https://api.openalex.org/works?filter=author.id:A5070656514,25,6,US
Vedran Sekara,https://openalex.org/A5048176602,https://api.openalex.org/works?filter=author.id:A5048176602,40,11,DK
Antoine Vendeville,https://openalex.org/A5015651100,https://api.openalex.org/works?filter=author.id:A5015651100,17,4,FR
Duncan Cassells,https://openalex.org/A5093587867,https://api.openalex.org/works?filter=author.id:A5093587867,2,1,FR
Oleg Urminsky,https://openalex.org/A5058051316,https://api.openalex.org/works?filter=author.id:A5058051316,168,18,US
Nan Cao,https://openalex.org/A5000474356,https://api.openalex.org/works?filter=author.id:A5000474356,202,39,CN
Xiaoyu Qi,https://openalex.org/A5032499168,https://api.openalex.org/works?filter=author.id:A5032499168,88,12,CN
Yanning Qian,https://openalex.org/A5101453916,https://api.openalex.org/works?filter=author.id:A5101453916,84,17,CN
Y. F. Wang,https://openalex.org/A5063830804,https://api.openalex.org/works?filter=author.id:A5063830804,820,71,CN
